movie_id,movie_name,description,release_date,rating,genre,votes,top_5_actors,director,poster_url
tt1558578,Knock Out,"Hidden with a mysterious agenda, a sniper holds a businessman hostage in a closed phone booth, where he is ordered to obey the sniper or he will be killed.",2010,6.1,"Action, Crime, Thriller",2400.0,"Sanjay Dutt, Irrfan Khan, Kangana Ranaut, Gulshan Grover, Apoorva Lakhia",Mani Shankar,"https://m.media-amazon.com/images/M/MV5BM2ZkNjcxZTctODk4ZC00NWVkLWEwYjUtZmQ4OWU5ZmFiY2FjXkEyXkFqcGc@._V1_QL75_UY281_CR3,0,190,281_.jpg"
tt2171454,Zila Ghaziabad,"In the city of Ghaziabad, gang war breaks between two rival groups led by Satbir Singh and Fauji. Thakur Pritam Singh, a corrupt police officer, is transferred to the city to handle the situation.",2013,3.7,"Action, Crime, Drama, Thriller",1500.0,"Kushagra Anand, Vivek Oberoi, Usman Rao, Sanjay Dutt, Arshad Warsi",Anand Kumar,"https://m.media-amazon.com/images/M/MV5BNzhmYmFlYmMtZDJkZi00ZGJlLWIxNDItYTg2MzVkZTVlMTY3XkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg"
tt0072064,Rajnigandha,A Delhi-based woman in a steady relationship with her boyfriend is forced to come to terms with her true feelings when a job interview in Mumbai brings an old flame back in her life.,1974,7.3,"Drama, Romance",897.0,"Vidya Sinha, Amol Palekar, Dinesh Thakur, Rajeeta Kochhar, Veena Godh",Basu Chatterjee,"https://m.media-amazon.com/images/M/MV5BZDEzYjM3MzEtMzMzNy00YzI3LWI3ZDItODMyMDMyNDVlNDlmXkEyXkFqcGc@._V1_QL75_UY281_CR7,0,190,281_.jpg"
tt2122340,Ferrari Ki Sawaari,How the pursuit of an Indian cricket legend's Ferrari makes a young boy's dreams of playing cricket at Lords a reality.,2012,6.4,"Comedy, Drama, Family, Sport",6100.0,"Sharman Joshi, Boman Irani, Ritvik Sahore, Paresh Rawal, Vidya Balan",Rajesh Mapuskar,"https://m.media-amazon.com/images/M/MV5BMTQ2NTAxNzMxMl5BMl5BanBnXkFtZTcwNjczNzc3Nw@@._V1_QL75_UX190_CR0,16,190,281_.jpg"
tt7613166,Dhh,"Dhh is a heartwarming story of 3 friends (Gungun, Bajrang and Vakil) who think they are failure until The Magician comes in. All Three believe that only This Magician can help them out.",2017,7.7,"Drama, Family",547.0,"Naseeruddin Shah, Kahaan, Karan Patel, Kuldeep Sodha, Archan Trivedi",Manish Saini,"https://m.media-amazon.com/images/M/MV5BMWI0MDU2NTYtOGNjYi00MDM5LTgwNWQtNjhhNDBhYzQ3OWU5XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg"
tt3469244,Phantom,A disgraced Indian soldier carries out a series of assassinations in the hope of restoring his honour.,2015,6.0,"Action, Drama, Thriller",10100.0,"Saif Ali Khan, Katrina Kaif, Sabyasachi Chakrabarty, Rajesh Tailang, Sohaila Kapur",Kabir Khan,"https://m.media-amazon.com/images/M/MV5BMTk5NDE2NDUxM15BMl5BanBnXkFtZTgwOTA3NzI1NjE@._V1_QL75_UY281_CR3,0,190,281_.jpg"
tt6265050,Shabaash Mithu,"A biopic based on the life and struggles of Mithali Raj, Indian Cricketer, and captain of the Indian National Cricket team.",2022,5.6,"Biography, Drama, Sport",8300.0,"Taapsee Pannu, Vijay Raaz, Brijendra Kala, Inayat Verma, Geeta Agrawal Sharma",Srijit Mukherji,"https://m.media-amazon.com/images/M/MV5BZWYyODQ0YjAtNmNiNi00MDU3LTkxODQtNzhmZjMyNDdlZmE0XkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg"
tt0244585,Khubsoorat,A strict matriarch's regimented household is upended by the arrival of a spunky relative who challenges the rules.,1980,7.6,"Comedy, Drama, Family",1900.0,"Rekha, Ashok Kumar, Rakesh Roshan, Shashikala Jawalkar, Dina Pathak",Hrishikesh Mukherjee,"https://m.media-amazon.com/images/M/MV5BNTI1NjA1ZjEtY2M2ZC00NmI1LTgzNDctYzJhZDI3NzVlODM2XkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt0345177,Ek Doctor Ki Maut,"After years of painstaking research at the cost of his domestic pleasure, Dr. Dipankar Roy discovers a vaccine for leprosy. The news is flashed over television and overnight, an insignificant junior doctor receives international recognition. Professional jealousy and abuse of power threaten Dr. Roy, even as the Secretary of Health reprimands him for breaking the news to the press. He is asked to report to the Director of Health. Professional colleagues Dr. Arijit Sen and Dr. Ramananda invite him to a lecture but it is merely a pretence to humiliate him. Dr. Roy suffers a mild heart attack but he refuses to go to the hospital. His wife and few others like Dr. Kundu stand by Dr. Roy, but the harassment continues; a letter from an American foundation is suppressed and Dr. Roy transferred to a remote village. The last straw is two American doctors receiving credit for discovering the same vaccine. Dr. Roy is shattered.",1990,8.3,"Biography, Drama",1600.0,"Shabana Azmi, Pankaj Kapur, Irrfan Khan, Deepa Sahi, Vijayendra Ghatge",Tapan Sinha,"https://m.media-amazon.com/images/M/MV5BZDUzM2U0MjAtNGVjYi00ZjU3LTg5MmItMDBlY2UxNzIyMmY1XkEyXkFqcGc@._V1_QL75_UY281_CR11,0,190,281_.jpg"
tt3698454,Yaara,"Story of 'Chaukdi Gang' and the two men who helped build this gang played by Vidyut Jammwal and Amit Sadh. This gang of four which includes Vijay Varma, is nabbed by the police and serve their time in jail. However, both men who once ruled the drug smuggling, gun-running and looting struggle in their own different ways to escape their past and start a new life after being released.",2020,5.9,Action,6600.0,"Vidyut Jammwal, Amit Sadh, Mohommed Ali Shah, Kenny Basumatary, Shruti Haasan","Manish Soni, Tigmanshu Dhulia","https://m.media-amazon.com/images/M/MV5BNGMyZmQyYmQtOWZjNS00NWFhLTg4YzUtMTFhOTYzZmUxZGI5XkEyXkFqcGc@._V1_QL75_UY281_CR5,0,190,281_.jpg"
tt5717110,Tum Bin II,"After a skiing accident, Taran thinks her fiance is dead and grieves for months. Soon, Shekhar enters her life, helps her rediscover happiness, and falls in love with her.",2016,4.8,"Drama, Romance",1400.0,"Neha Sharma, Aditya Seal, Aashim Gulati, Mouni Roy, Meher Vij","Md. Shahnause, Anubhav Sinha, Peter Pedrero","https://m.media-amazon.com/images/M/MV5BMTQ4ODYwNDMyNV5BMl5BanBnXkFtZTgwNzA3MTMwMDI@._V1_QL75_UY281_CR11,0,190,281_.jpg"
tt1190894,"Road, Movie",A young man's journey across the mythic Indian landscape becomes a life-changing odyssey.,2009,6.7,"Road Trip, Adventure, Comedy, Crime, Drama",1700.0,"Abhay Deol, Satish Kaushik, Tannishtha Chatterjee, Mohammed Faizal, Yashpal Sharma",Dev Benegal,"https://m.media-amazon.com/images/M/MV5BNWQxZjMzNGMtZGI4Mi00Y2Q1LThlYmItNDllNWVkNmNjYjk2XkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg"
tt0088031,Saaransh,"An old couple lend a room on rent after recent death of the bread earner of the family, their only son. A budding actress starts living with them, who is in love with a local politician's only son. The movie shows what later ensues.",1984,8.1,Drama,2000.0,"Anupam Kher, Rohini Hattangadi, Soni Razdan, Madan Jain, Suhas Bhalekar",Mahesh Bhatt,"https://m.media-amazon.com/images/M/MV5BZmUwYzViNzYtODkzMS00YzU4LTkzOWMtYjcwMDQ1MzE5NzAzXkEyXkFqcGc@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt0267363,Chandni Bar,"A displaced woman is forced to become a beer-bar dancer, and sire children of a gangster.",2001,7.6,"Crime, Drama",2800.0,"Tabu, Atul Kulkarni, Rajpal Naurang Yadav, Shri Vallabh Vyas, Vinay Apte",Madhur Bhandarkar,"https://m.media-amazon.com/images/M/MV5BNmU2ODk2ZWQtZTNjMi00MDI0LTk2NWQtNGFmOTYwMDFiN2U0XkEyXkFqcGc@._V1_QL75_UY281_CR4,0,190,281_.jpg"
tt5178120,The Song of Scorpions,"Aadam, a camel trader fell in love with Nooran, a tribal woman. But even before they can get to know each other better, Nooran is poisoned by a treachery that sets her on a perilous journey to avenge herself and find her song.",2017,6.0,Drama,712.0,"Golshifteh Farahani, Irrfan Khan, Waheeda Rehman, Shashank Arora, Tillotama Shome",Anup Singh,"https://m.media-amazon.com/images/M/MV5BZjJhYmNlOGYtMzIxZi00OWM2LWFhYTUtZTBkM2ViNDY2YTVlXkEyXkFqcGc@._V1_QL75_UY281_CR9,0,190,281_.jpg"
tt8998738,Lovefucked,"A couple's caustic, increasingly jarring interactions over a Mumbai evening strain their relationship until it threatens to break at its fraying seams.",2018,5.8,"Drama, Romance",515.0,"Himanshu Kohli, Rohit Kokate, Khushboo Upadhyay",Aadish Keluskar,"https://m.media-amazon.com/images/M/MV5BNGQyMGZlNTQtYzIzYS00NzViLThhM2EtOGE3Y2ZlYWYxMDIxXkEyXkFqcGc@._V1_QL75_UX190_CR0,7,190,281_.jpg"
tt9495690,Pagalpanti,"3 men, considered as losers in their lives by the people, plan to get rich along with their girlfriends by fooling 2 gangsters and robbing their money.",2019,3.3,"Action, Comedy",3000.0,"Anil Kapoor, John Abraham, Ileana D'Cruz, Arshad Warsi, Pulkit Samrat",Anees Bazmee,"https://m.media-amazon.com/images/M/MV5BYjBmMWZjYmUtMjU1OC00MmVhLWIxZGUtNWI4NzUyNTQ2NDM0XkEyXkFqcGc@._V1_QL75_UY281_CR46,0,190,281_.jpg"
tt9248996,Sharmaji Ki Lag Gai,"Professor Sharma Ji (Brijendra Kala) is quite a prude, but happens to be the sex columnist of 'Jhunjhuna Samachar', a weekly newspaper owned by the wealthy and influential Murli (Krishna Abhishek). Things stir up when Sharmaji's pretty wife Shobha (Mugdha Godse) is eve-teased by Lallan (Hemant Pandey), who manages to cause marital troubles despite being behind bars.",2019,3.6,Comedy,1600.0,"Mugdha Godse, Brijendra Kala, Krushna Abhishek, Shweta Khanduri, Mukesh Tiwari",Manoj Sharma,"https://m.media-amazon.com/images/M/MV5BOTgwNjQxNjMtZjE2Yi00YWQzLWJkOWYtNmMyY2YyZDBmNDE5XkEyXkFqcGc@._V1_QL75_UY281_CR1,0,190,281_.jpg"
tt0813996,Different,An odd orphan boy is forced to use his secret super powers when his new classmates bully him. A scientist abducts him to use the boy's powers for his own evil gains.,2006,3.7,"Superhero, Action, Drama, Fantasy, Sci-Fi, Thriller",1400.0,"Akshay Kapoor, Dia Mirza, Yatin Karyekar, Jayant Kripalani, Mukesh Tiwari",Asshu Trikha,"https://m.media-amazon.com/images/M/MV5BNDUyZjUyMjItMzkxMS00NWIyLThkMjAtOTBkMTNmNjU2ZTczXkEyXkFqcGc@._V1_QL75_UY281_CR2,0,190,281_.jpg"
tt13491678,72 Hoorain,"These Fidayeens, bound by an unyielding faith, embark on a harrowing journey leading them to the celestial realms. Their ultimate goal is to meet the legendary 72 Virgins, known as the Hoorain.",2019,7.0,"Crime, Drama, Thriller",16400.0,"Saru Maini, Mukesh Agrohari, Aishwarya Arora, Narottam Bain, Aamir Bashir",Sanjay Puran Singh Chauhan,"https://m.media-amazon.com/images/M/MV5BMzEzNDg1MmItMTZmYy00NTM3LThmZjQtOTE1MTFiNjRiNzI2XkEyXkFqcGc@._V1_QL75_UX190_CR0,28,190,281_.jpg"
tt0824375,Nishabd,"A man, who has been married for 27 years, falls in love with his 18-year-old daughter's friend.",2007,5.4,Drama,1800.0,"Amitabh Bachchan, Jiah Khan, Revathi, Nassar, Shraddha Arya",Ram Gopal Varma,"https://m.media-amazon.com/images/M/MV5BNGVmNDVkOGYtNGVkMy00M2VmLWIxMmQtMjU5NGFlNTE5N2JkXkEyXkFqcGc@._V1_QL75_UY281_CR3,0,190,281_.jpg"
